"uuid","occurrenceid","catalognumber","family","genus","scientificname","country","stateprovince","geopoint.lon","geopoint.lat","data.dwc:eventDate","data.dwc:year","data.dwc:month","data.dwc:day","collector","recordset"
"008128fe-30bc-41a8-a96a-3cee7627c95c","https://data.biodiversitydata.nl/naturalis/specimen/amd.118151","amd.118151","orobanchaceae","euphrasia","euphrasia salisburgensis",NA,NA,NA,NA,"1895-07-08",NA,NA,NA,"untchj k","fabcdc12-9d29-4bd2-912b-176e71818144"
"00812b91-fcd5-40b6-aad7-4d137a4bc62b","https://data.biodiversitydata.nl/naturalis/specimen/u.1720950","u.1720950","orobanchaceae","agalinis","gerardia hispidula","guatemala",NA,NA,NA,"1971-09-16",NA,NA,NA,"molina rositto a; molina ar","fabcdc12-9d29-4bd2-912b-176e71818144"
"00816c2a-3639-4c12-865d-a8f3fcd5993f","ab004a22-3541-421b-b919-b08d2d921a03","40619","orobanchaceae","castilleja","castilleja miniata","united states","california",NA,NA,"1934-07-19","1934","7","19","lewis s. rose","8b0c1f4b-9de7-4521-98c2-983e0bfd33c7"
"00817afe-952d-4535-aaae-61e55a9a99fd","d24cfc01-b3a8-480d-b6f5-3e1cb0226265","01635531","orobanchaceae","castilleja","castilleja elegans","united states","washington",NA,NA,NA,NA,NA,NA,NA,"a2b36fdf-50bc-44ef-a6a4-ca6dc1dc148a"
"00818c38-7527-4ce5-ba96-34497ea6dc8d","ld:general:1356708","1356708","orobanchaceae","odontites","odontites vulgaris","sweden","skåne",13.30572,56.0785,NA,"1956","08","17","jan ericson","f778ecc0-8371-49d5-9ab1-9d75f0b76fad"
"0081a264-7666-49e0-af34-5e7cf638b152","c84797dd-b43d-43dc-98cd-5a3242a9d89e","anhc010373","orobanchaceae","aureolaria","aureolaria grandiflora","united states","arkansas",-93.84323,33.65579,"2003-10-01","2003","10","1","theo witsell; tom foti","9e1958fb-1dc4-4375-ae35-67ba7f9c7afe"
"0081a876-eb10-4ab2-88d8-5a017ce8f8e1","1f46a380-7b07-4b24-948f-64b739223646","ncu00284819","orobanchaceae","seymeria","afzelia cassioides","united states","south carolina",NA,NA,NA,NA,NA,NA,NA,"4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"0081e37a-8b19-4529-9a76-69891b05abb9","2bb0ff51-9e00-4a0d-90f9-ae637568b1ac","143450","orobanchaceae","castilleja","castilleja miniata","united states","idaho",-114.958567,46.658167,"2005-07-08","2005","7","8","richard g. olmstead","0fd6e726-6828-4f62-ba8d-6ec316fe0b52"
"0081e69b-d3d2-444d-aace-8d1380da6481","urn:catalog:trom:v:116895","116895","orobanchaceae","euphrasia","euphrasia frigida","norway","troms og finnmark",19.5903,69.9264,NA,"1940","7","22","peter benum","703b5bdc-4581-47e3-b4b6-e6f32d0eec54"
"0081ff02-8e11-49f9-a28c-7cd58b45e65d","https://arctos.database.museum/guid/utep:herb:32953","utep:herb:32953","orobanchaceae","aureolaria","aureolaria grandiflora","united states","louisiana",NA,NA,"1985-09-09/1985-09-09","1985","09","09","collector(s): roy dale thomas, unknown","e36691ec-c4f8-4bec-b331-b48ffa82ff49"
"0082228e-53ad-4e8d-825e-24d9e744bc08","http://n2t.net/ark:/65665/3b7a81e28-65f3-4d1b-bd18-faaa9a06fb19","us 1631521","orobanchaceae","castilleja","castilleja unalaschcensis","united states","alaska",NA,NA,"1932-08-12","1932","8","12","w. j. eyerdam","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"00823311-fb52-44f7-bc75-56c8e10ce9c0","5d177025-7d8c-4f88-b392-23c375d83403","ucsb008407","orobanchaceae","aphyllon","orobanche cooperi","united states","california",-115.46425,33.70149,NA,NA,NA,NA,"paul sage","f31a5f98-efd3-476a-9627-de3add582acd"
"00824ae3-8d81-42de-aef7-d5e5261eac09","e61cc3d9-9dd1-4815-8a77-e3dbaca29e35","chrb0060024","orobanchaceae","aphyllon","orobanche fasciculata","united states","indiana",NA,NA,NA,NA,NA,NA,"m. a. chrysler","0bc60df1-a162-4173-9a73-c51e09031843"
"00825878-4e5a-4010-938f-97b3b6aabea8","urn:catalog:cas:bot-bc:695341","695341","orobanchaceae","castilleja","castilleja subinclusa var. jepsonii","united states","california",NA,NA,"1970-05-07","1970","5","7","twisselmann, ernest c.","26f7cbde-fbcb-4500-80a9-a99daa0ead9d"
"008310f7-cc74-4201-a259-f5f8f78fbebc","6a196fb1-4c47-401e-a7a5-82d0d917b513","bryv0048708","orobanchaceae","castilleja","castilleja angustifolia var. flavescens","united states","utah",-113.10848,39.66123,"1998-05-22","1998","5","22","n. duane atwood","733616a3-f5f6-4b65-b62e-fe8892e75bdf"
"00834405-86a1-4a2a-a6d5-af5169c001bb","http://n2t.net/ark:/65665/3009e76b6-c8f8-4aa7-b0b3-e25116f349e3","us 2780057","orobanchaceae","radamaea","ruellia brevicaulis","brazil","são paulo",NA,NA,"1931-10-15","1931","10","15","a. gehrt","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"00839f2d-0333-4ff6-af96-694e9943e51d","s:vascularplants:s-vg-30821","s-vg-30821","orobanchaceae","rhinanthus","rhinanthus minor","sweden","västergötland",NA,NA,"1917-07-25","1917","07","25","hülphers, a.","fc014977-92f7-47fd-92d7-b609c39d8212"
"0083fa0c-6d2c-468a-861c-7b00047c12a9","s:vascularplants:s-eu-1305","s-eu-1305","orobanchaceae","euphrasia","euphrasia stricta","sweden","västergötland",NA,NA,"1925-06-22","1925","06","22","westfeldt, gustaf adolf","fc014977-92f7-47fd-92d7-b609c39d8212"
"0083fbb7-22ad-4310-926c-fc0b4319be89","85752c6e-3093-4234-a39f-07610e76bbde","1291467","orobanchaceae","escobedia","escobedia","mexico","michoacan",NA,NA,"1960-07-29","1960","07","29","hugh h. iltis | robert c. koeppen & frank s. iltis","0583609b-202f-40d0-8021-4c019635d4c9"
"00840061-e74e-445a-8b1b-e95a4554ec5a","ups:bot:v-203598","v-203598","orobanchaceae","odontites","odontites ruber","finland","regio aboensis",NA,NA,"1975-08-10","1975","8","10","britt snogerup","62a36329-6b82-48bc-94d8-1cb9adb91ab5"
"008452ee-4c19-457a-80ba-37e1693dcfca","204460d8-be27-457d-b4cb-d62e7ff10333",NA,"orobanchaceae","castilleja","castilleja lemmonii","united states","california",NA,NA,"1949-08-06","1949","8","6","louis c. wheeler","a4e6033a-d1eb-46d3-869d-7c0328f09aa7"
"00847211-b423-483b-b875-b7b4bed8fe9e","5df486cf-6fe6-4e6a-a22c-75b171b3a537","chrb0060116","orobanchaceae","pedicularis","pedicularis bracteosa","united states","wyoming",NA,NA,"1934-06-29","1934","6","29","m. a. chrysler","0bc60df1-a162-4173-9a73-c51e09031843"
"0085561f-d516-473a-a4b7-671604d32a67","10fd7b8b-5c37-44f0-815e-d2c39ca78fe7","barcode-00143147","orobanchaceae","pedicularis","pedicularis densispica","china","sichuan",99.915,29.1016666,"1998-07-11","1998","7","11","d. e. boufford, b. bartholomew, c. y. chen, m. j. donoghue, r. h. ree, h. sun & s. k. wu","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"008567b0-1bc1-46c7-8e3b-3a5a1991fa23","2d24c897-40f9-48b2-adef-7f9e3acf7210","mel 0256925a","orobanchaceae","bellardia","bellardia viscosa","australia","victoria",143.5622,-38.67,"1998-01-11","1998","1","11","jobson, p.c.|duretto, m.f.","c55ac6d0-180d-41be-829a-e82898c5ca54"
"00857057-3ea7-4a47-812b-b641400a1d09","ucr-bps-27432",NA,"orobanchaceae","pedicularis","pedicularis procera","united states","arizona",-109.15833,33.81361,"1982-08-10","1982","8","10","r.d. worthington","ba042ffa-8175-4a47-8eb1-08b4d6319ccf"
"00857abe-2bfc-48bf-9d7e-2f76cc226093","5b3aad97-fdf6-4d41-a549-6797f213c23d","1576006","orobanchaceae","cordylanthus","cordylanthus kingii var. kingii","united states","nevada",-115.076,39.3969,"1973-07-01",NA,NA,NA,"a. cronquist","36d35b23-113e-4633-90ec-19d265a3b5f6"
"00859279-93f1-4cb9-984a-63a40a76f3eb","9659aec3-4185-4031-9f6b-aa95c1812199","bm-bsbi 5693","orobanchaceae","melampyrum","melampyrum arvense","united kingdom","england",0.433175,51.856598,NA,NA,NA,NA,"norman douglas simpson","3c9420c9-c4a8-47dc-88b7-b5638ca5e716"
"0085c5ee-b7f6-498f-aeb8-7ce4be8b4507","b8df7131-c3d4-4726-a08e-07b3c14010ba","uncc_03062","orobanchaceae","conopholis","conopholis americana","united states","south carolina",NA,NA,NA,NA,NA,NA,NA,"e34cf41b-196c-4199-85d5-4d2ca5954b09"
"0085cb9f-3ad0-4250-834c-5ecd4f11c968","cdb93228-b2a1-4e08-bd95-65e117097d63","sfsu-vp-007689","orobanchaceae","castilleja","castilleja wightii","united states","california",-122.486367,37.61918,"1995-05-03","1995","5","3","r. bolden","04fe30b4-c1e5-4482-addb-67a4c2cd39ef"
"0085eff8-53cc-488f-af23-32e72a6a3360","https://data.biodiversitydata.nl/naturalis/specimen/l.2810459","l.2810459","orobanchaceae","pedicularis","pedicularis adscendens","france",NA,NA,NA,"1855-07-14",NA,NA,NA,"huguenin a","fabcdc12-9d29-4bd2-912b-176e71818144"
"008613dd-e256-4925-87b1-5492f17ad5ed","91fab5e7-e805-45e0-bfc8-ef2489aaa9d4","vcu-0018626","orobanchaceae","seymeria","seymeria cassioides","united states","arkansas",NA,NA,NA,NA,NA,NA,NA,"1f5a1b81-e361-4d65-ab1c-6fb7e30c9910"
"00863344-701a-4d53-9302-780662ada9c6","urn:catalog:cas:bot-bc:685699","685699","orobanchaceae","castilleja","castilleja exserta","united states","california",NA,NA,"1958-05-02","1958","5","2","cantelow, ella d.","26f7cbde-fbcb-4500-80a9-a99daa0ead9d"
"00869cce-efa6-4442-adf9-f3a3dc7ae8d7","bd26511504455a606a8c526dc36f99b9","816562","orobanchaceae","seymeria","seymeria virgata","mexico","coahuila de zaragoza",NA,NA,"1986-09-26","1986","9","26","j. a. villarreal; j. valdés r.","765aa536-b79e-4794-a0d2-40a160233922"
"0086dcec-947a-4634-976a-81034dc45290","914c99cb-b556-4544-9ae3-6a21607264d3","nava00008683","orobanchaceae","orthocarpus","orthocarpus luteus","united states","arizona",NA,NA,NA,"2001",NA,NA,"kenneth d. heil; wayne mietty","5277e72c-9e53-4c98-85f1-ee413bc473cd"
"00871cf9-45e8-402c-916e-40b85d275c4d","urn:catalog:trh:v:312399","312399","orobanchaceae","bartsia","bartsia alpina","norway","trøndelag",10.0522,63.981,NA,"1987","6","21","roy humstad","207b6c64-7b58-4d6a-816d-bc759c27eafc"
"00875e89-97a3-474e-bde2-598b44cb026c","f1e0ba16-c022-47ed-b4fd-2e3a71cee30c","3298809","orobanchaceae","pedicularis","pedicularis canadensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"0087661f-39d8-4fe6-8ab1-c5cdc2a60676","28099afd-31c7-401b-b013-313ab4ac24fc","6313","orobanchaceae","pedicularis","pedicularis racemosa var. racemosa","united states","oregon",-121.800272,45.425939,"1996-08-16","1996","8","16","sherry v. spencer","bf9066a2-2c5f-4cf2-821a-1a68b4df5b1b"
"00877d89-17e0-4aa7-850a-289f8454ad9e","s:vascularplants:s-eu-2826","s-eu-2826","orobanchaceae","euphrasia","euphrasia micrantha","sweden","västmanland",NA,NA,"1916-07-31","1916","07","31","lundblad, karl","fc014977-92f7-47fd-92d7-b609c39d8212"
"0087b4a5-bd96-4273-89ad-632b8abdee8c","05099230-8b31-492d-9c92-28fa3b83e1dd","00749325","orobanchaceae","castilleja","castilleja sulphurea","united states","colorado",-105.87777,39.65651,"1938-08-18","1938","8","18","joseph andorfer ewan","a2b36fdf-50bc-44ef-a6a4-ca6dc1dc148a"
"00881ec4-a118-41d0-a412-85d2e0301c68","b67b87b0-1070-461f-9126-06c4e1a09115","tac04006","orobanchaceae","castilleja","castilleja purpurea","united states","texas",-97.155012,32.88096,"1966-04-17","1966","4","17","john turner","c7ae0ade-c23e-4fe6-a3d4-79bd973374c2"
"00886ea4-70f3-4709-85e1-e72aa28b9a64","d26d77ea-ac14-4c2a-bc6b-057b1db18ec5",NA,"orobanchaceae","agalinis","agalinis tenuifolia","united states","illinois",NA,NA,"1941-09-12","1941","9","12","w.b. welch & john mccree, jr.","f0174bc9-0cca-450e-a941-655d80040139"
"0088ac6b-24bb-4fc3-b520-25c8f86c18ae","urn:catalog:o:v:478806","478806","orobanchaceae","euphrasia","euphrasia scottica","norway","vestland",5.5093,59.632,NA,"1921","7","27","t. lillefosse","e6ccc2bd-9451-4802-8a51-8640d9f09793"
"0088c309-9fdc-456b-a40a-01d5ebeb45e7","e2c31397-7a54-a544-c1b2-ebf52eaf32be","can 10085627","orobanchaceae","pedicularis","pedicularis lanata","canada","northwest territories (terr.)",-121.55,61.17,"1975-07-30",NA,NA,NA,"talbot, stephen s.","8057906f-17c9-4e25-b173-4e7fb938078b"
"0088d8ec-3b2d-4c5c-847c-17d1421ada53","urn:catalog:cas:bot-bc:693303","693303","orobanchaceae","castilleja","castilleja minor var. stenantha","united states","california",NA,NA,NA,NA,NA,NA,"elmer, a. d. e.","26f7cbde-fbcb-4500-80a9-a99daa0ead9d"
"008922b8-7e10-4666-b30f-c98c7746ed06","2d6f2cfa-9d81-4441-a5f5-dbcb376d437f","3256819","orobanchaceae","castilleja","castilleja exserta var. venusta","united states","california",NA,NA,"1952-05-10",NA,NA,NA,"j. c. roos","36d35b23-113e-4633-90ec-19d265a3b5f6"
"0089311c-2975-4686-91d6-f19bf66de29d","urn:catalog:trh:v:77245","77245","orobanchaceae","euphrasia","euphrasia wettsteinii","norway","trøndelag",11.8168,62.8259,NA,"1969","7","22","tore ouren","207b6c64-7b58-4d6a-816d-bc759c27eafc"
"00893411-09bb-4616-a7c6-145e2e172eb8","82a05ceb-c91e-4d8f-98cd-1a3b4c742cf6","ncu00256018","orobanchaceae","seymeria","seymeria pectinata","united states","florida",NA,NA,"1969-10-04","1969","10","4","godfrey, robert k.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"00895527-19d9-4f03-9369-0989e1f9605d","ae1ea249-ed83-406f-84e5-806131060bda","brit990015","orobanchaceae","rhinanthus","rhinanthus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70abba3e-5f2a-4276-87f3-261706e24453"
"0089e483-82a1-4d6d-8387-3699cb0a20b6","ld:general:1150441","1150441","orobanchaceae","euphrasia","euphrasia stricta var. brevipila","sweden","småland",16.07423,56.39775,NA,"1988","09","20","thomas karlsson","f778ecc0-8371-49d5-9ab1-9d75f0b76fad"
"0089ea9c-c9e1-4802-a704-1425154c863d","http://n2t.net/ark:/65665/3ee61a0c6-2926-4e9f-8290-d7a907e3f134","us 511552","orobanchaceae","seymeria","seymeria pectinata subsp. peninsularis","united states","florida",NA,NA,"1899-08-17","1899","8","17","a. pieters","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"0089f446-fece-46d6-9804-1562bc1d3e97","69786059-6e70-e704-f3bc-13be3da99cf0","can 304132","orobanchaceae","melampyrum","melampyrum lineare","canada","british columbia (prov.)",-128.6,54.5167,"1966-08-17",NA,NA,NA,"sjörs, hugo","8057906f-17c9-4e25-b173-4e7fb938078b"
"008a2ec1-3597-45b2-951f-8fd7903bd68a","89bf0ccc-ec97-4372-971e-c9e2b5880a5b","3252282","orobanchaceae","agalinis","agalinis viridis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"008a3f18-ef34-4872-b47f-cf877018d184","ucr-bps-242598","ucr0051155","orobanchaceae","castilleja","castilleja lacera","united states","california",-120.80556,38.74694,"2011-06-01","2011","6","1","george k. helmkamp; e.a. helmkamp","ba042ffa-8175-4a47-8eb1-08b4d6319ccf"
"008a58f3-dc55-4d44-bec4-7abaa8183aa8","4a118166-f0a5-444d-ad7a-e8e78d99d8ae","brit145907","orobanchaceae","agalinis","agalinis tenuifolia","united states","tennessee",NA,NA,NA,NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"008ac2ac-8633-47d5-9e1c-9f40655d89ac","f40b60e5-6423-4a6e-8393-7eedc81c865f","utc00191647","orobanchaceae","rhinanthus","rhinanthus crista-galli","united states","alaska",NA,NA,NA,NA,NA,NA,NA,"215eeaf0-0a88-409e-a75d-aec98b7c41eb"
"008ac334-9efa-426a-8db9-7fa7e2c1f117","bbbbffdc-cbd5-4bf8-8824-5d262c085c3a","ucsc100002100","orobanchaceae","castilleja","castilleja exserta subsp. exserta","united states","california",-120.838701,36.561191,"2019-03-17","2019","3","17","dylan m. neubauer","6ae7221e-2085-46cf-9ad0-353269e95bc8"
"008ad23f-b0ee-40bf-9ab0-0602dff65110","http://n2t.net/ark:/65665/322bcc3e2-87fd-463f-af23-36d7c7afa206","us 1793994","orobanchaceae","castilleja","castilleja toluccensis","mexico","distrito federal",NA,NA,"1938-03-30","1938","3","30","e. k. balls","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"008af67a-506d-40c9-b45e-d18bed69c541","25168884-15ce-4912-a35b-147edc514d4f",NA,"orobanchaceae","castilleja","castilleja peirsonii","united states","california",NA,NA,"1985-07-14","1985","7","14","mary ann henry","a4e6033a-d1eb-46d3-869d-7c0328f09aa7"
"008b0d63-8abe-4834-aab2-0e6c5dfa4a28","e1deed0b-6083-4e50-9ee5-ab3a971a8a52","chsc117159","orobanchaceae","castilleja","castilleja applegatei subsp. pinetorum","united states","california",-121.615556,40.163056,"2016-06-22","2016","6","22","lowell ahart; john dittes","71bf994a-3af5-484d-983b-b146aa1512d1"
"008b8a7a-8ae8-4a05-9040-d492c0875d93","aaa63707-ecc5-4bcc-af28-bf4fc7d05784",NA,"orobanchaceae","castilleja","castilleja applegatei","united states","california",-120.721817072165,36.3833167151133,"1967-05-18","1967","5","18","e. c. twisselmann","a4e6033a-d1eb-46d3-869d-7c0328f09aa7"
"008ba2d1-4c98-403b-8044-8934e6420696","https://data.biodiversitydata.nl/naturalis/specimen/l.2892996","l.2892996","orobanchaceae","euphrasia","euphrasia salisburgensis","france",NA,NA,NA,"1845-08-07",NA,NA,NA,"einsele am","fabcdc12-9d29-4bd2-912b-176e71818144"
"008ba3cc-1134-4c0b-aa5b-68e89d679818","urn:catalog:trh:v:91782","91782","orobanchaceae","euphrasia","euphrasia stricta var. brevipila","norway","trøndelag",11.6929,64.1455,NA,"1952","8","28","kristian grøttum","207b6c64-7b58-4d6a-816d-bc759c27eafc"
"008baca6-9070-4f17-a2fb-d81446cb5842","b434edf8-80e9-4178-80dd-03b11f58b135","3253163","orobanchaceae","aureolaria","aureolaria grandiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"008bb59c-88c8-4dcd-9073-0369c6ef2915","https://data.biodiversitydata.nl/naturalis/specimen/l.2891117","l.2891117","orobanchaceae","euphrasia","euphrasia humifusa","papua new guinea","new guinea",143.916667,-6.083333,"1972-08-13",NA,NA,NA,"stevens pf; foreman db","fabcdc12-9d29-4bd2-912b-176e71818144"
"008bc085-58d9-430b-9e62-311628ee4d6d","{95f0b91c-1593-4ab4-bade-fdc2fd173337}","osc-v-035508","orobanchaceae","castilleja","castilleja suksdorfii","united states","oregon",-121.5744,45.3431,"1924-06-13","1924","6","13","louis f. henderson; l.f. henderson","7c1a1d78-aeaa-4501-87e1-83eceb8ca8ea"
"008bcd5a-08bc-4943-9e1f-525af03eb7ed","http://n2t.net/ark:/65665/3237fdd9d-702c-4159-9433-2df92b04ac38","us 1324248","orobanchaceae","castilleja","castilleja talamancensis","costa rica",NA,NA,NA,"1897-01","1897","1",NA,"h. f. pittier","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"008be5a8-d543-48c0-b5eb-8bdf173545d4","ld:general:1138493","1138493","orobanchaceae","euphrasia","euphrasia stricta var. brevipila","sweden","småland",16.68636,57.43292,NA,"1984",NA,NA,"åke rühling","f778ecc0-8371-49d5-9ab1-9d75f0b76fad"
"008bed59-534c-41f4-a43d-8b23db187f53","ups:bot:v-189139","v-189139","orobanchaceae","euphrasia","euphrasia minima var. palustris","sweden","härjedalen",12.84079,62.83088,"1913-07","1913","7",NA,"sigfrid arnell","62a36329-6b82-48bc-94d8-1cb9adb91ab5"
"008bf8ff-fa13-4a8c-89ef-210cbc1453bd","http://n2t.net/ark:/65665/3d38847ff-ff26-4902-98cf-1b7fcc874e9e","us 2809975","orobanchaceae","pedicularis","pedicularis parryi","united states","colorado",NA,NA,"1952-07-20","1952","7","20","j. barrell","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"008c2b3c-b82f-48b7-bb51-99aea00800db","ups:bot:v-845126","v-845126","orobanchaceae","pedicularis","pedicularis",NA,NA,NA,NA,NA,NA,NA,NA,"albert von regel","62a36329-6b82-48bc-94d8-1cb9adb91ab5"
"008c5a12-57d3-40eb-a9e1-20b2edfa22ad","urn:catalog:cas:bot-bc:917701","917701","orobanchaceae","triphysaria","orthocarpus faucibarbatus var. faucibarbatus","united states","california",NA,NA,NA,"1886","5","15","rattan, volney","26f7cbde-fbcb-4500-80a9-a99daa0ead9d"
"008cb5ea-0ecd-40f5-84b2-635487915f6e","e44647d7-1a4e-4806-85ce-cc504c345899","01467923","orobanchaceae","castilleja","castilleja chromosa","united states","utah",-109.05,40.63,"1971-06-08",NA,NA,NA,"n. h. holmgren","36d35b23-113e-4633-90ec-19d265a3b5f6"
"008cfa6b-abb3-4788-bdc3-565ff809adea","35180f9a-2be8-4a1b-8a23-309484f3f327","5044865","orobanchaceae","sopubia","sopubia ramosa","malawi","zomba",NA,NA,"1986-02-13",NA,NA,NA,"j. l. balaka","36d35b23-113e-4633-90ec-19d265a3b5f6"
"008d202b-ba86-422a-8c1d-b9e384316c61","https://data.biodiversitydata.nl/naturalis/specimen/l.2769741","l.2769741","orobanchaceae","castilleja","castilleja coccinea",NA,NA,NA,NA,"1843-01-01/1843-01-31",NA,NA,NA,"korthals pw","fabcdc12-9d29-4bd2-912b-176e71818144"
"008d31d9-3010-4a0e-993d-1a826754cc77","https://specieslink.net/guid/1/203733","203733","orobanchaceae","buchnera","buchnera lavandulacea","brasil","minas gerais",NA,NA,"1985-07-09","1985","07","09","cerati, tm; wanderley, mgl; kral, r","a7228b3f-982a-4518-a761-b19b00e14844"
"008d5881-126c-4de4-931a-0a1c69f742ea","a9f22e00-6237-4caf-8ca3-1ca7576f7662","ncu00249499","orobanchaceae","agalinis","agalinis tenuifolia","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"008dd7c8-d535-4eee-bd38-caea64c5cad6","3b2c8567-9ac3-4382-82a1-d51bd717fb0c","03676441","orobanchaceae","pedicularis","pedicularis groenlandica","united states","colorado",-106.4082,37.38869,"2013-06-27",NA,NA,NA,"m. t. sharples","36d35b23-113e-4633-90ec-19d265a3b5f6"
"008e019e-0261-49b5-8df9-0fbf2ad4eede","7ada8866-2b5a-46e6-9cfb-806e0e655446","khd00069751","orobanchaceae","pedicularis","pedicularis groenlandica","united states","colorado",-105.064627,39.304143,"1995-09-09","1995","9","9","kevin fehlberg; sara e. hill","5835f642-2560-4e3e-9c25-741a12cc3fe8"
"008e032d-ceca-435e-a513-8d6516280d2e","urn:catalog:bg:s:253895","253895","orobanchaceae","euphrasia","euphrasia scottica","norway","vestland",NA,NA,NA,"1957","7","13","jakob naustdal","d2217bca-3a93-4407-bb56-087afa000cbc"
"008e0e76-c326-42fb-8e75-c3189206a23b","49937806-5e96-4f11-b5ff-464f4e33d524","3298457","orobanchaceae","pedicularis","pedicularis bracteosa var. latifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
